YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1981 05 05 12   0.0000000   1.9000000   1.9000000  11.4950000   3.3381000   2.9968000   1.7349000   1.7069000
1981 05 06 12   0.0000000   0.0000000   0.0000000  13.9750000   4.0892000   3.8255000   1.5333000   1.6195000
1981 05 07 12   0.0000000   9.1000000   9.1000000   9.7250000   3.1429000   2.7498000   1.5890000   1.6153000
1981 05 08 12   0.0000000   0.0000000   0.0000000   7.7950000   3.8617000   3.8424000   1.4245000   1.4904000
1981 05 09 12   0.0000000   0.0000000   0.0000000   9.7250000   3.9893000   3.5135000   1.3078000   1.3780000
1981 05 10 12   0.0000000   0.0000000   0.0000000  10.4050000   3.9380000   3.4024000   1.2224000   1.2781000
1981 05 11 12   0.0000000   0.0000000   0.0000000  11.8700000   4.0334000   3.4213000   1.1587000   1.1990000
1981 05 12 12   0.0000000   5.0400000   5.0400000  12.0900000   2.8001000   2.3308000   1.1175000   1.1615000
1981 05 13 12   0.0000000  20.1700000  20.1700000  11.1150000   2.0168000   2.0067000   2.5546000   1.6278000
1981 05 14 12   0.0000000   1.1600000   1.1600000  10.0400000   3.3977000   3.3807000   2.4422000   2.0274000
1981 05 15 12   0.0000000   0.0000000   0.0000000  11.3450000   4.2709000   3.9106000   1.9910000   1.8359000
1981 05 16 12   0.0000000   7.2200000   7.2200000  13.2400000   3.1121000   2.6867000   1.8037000   1.6611000
1981 05 17 12   0.0000000  11.6700000  11.6700000  11.0200000   2.4827000   2.4703000   2.2146000   2.6061000
1981 05 18 12   0.0000000   0.0000000   0.0000000   4.3250000   3.3050000   3.2884000   1.8228000   3.2972000
1981 05 19 12   0.0000000   0.0000000   0.0000000   6.6150000   3.7499000   3.3483000   1.5525000   2.9059000
1981 05 20 12   0.0000000   0.0000000   0.0000000  11.0150000   4.2711000   3.7444000   1.3624000   2.3314000
1981 05 21 12   0.0000000   0.0000000   0.0000000  11.1900000   4.5303000   3.8931000   1.2269000   1.9067000
1981 05 22 12   0.0000000   0.0000000   0.0000000  12.3200000   4.2471000   3.5732000   1.1291000   1.6361000
1981 05 23 12   0.0000000   0.0000000   0.0000000  11.8400000   3.4324000   2.8310000   1.0575000   1.4571000
1981 05 24 12   0.0000000   2.0200000   2.0200000  13.3250000   3.4817000   2.8260000   1.0070000   1.3280000
1981 05 25 12   0.0000000   0.0000000   0.0000000  14.7050000   5.0766000   4.4509000   0.9647000   1.1948000
